Nome: PALMAS;;;;
Codigo Estacao: A009;;;;
Latitude: -10.14777777;;;;
Longitude: -48.31444444;;;;
Altitude: 267;;;;
Situacao: Operante;;;;
Data Inicial: 2020-01-01;;;;
Data Final: 2023-12-31;;;;
Periodicidade da Medicao: Horaria;;;;
;;;;
Data Medicao;Hora Medicao;TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);;
26/09/2023;1800;35,2;;
26/09/2023;1900;35,5;;
26/09/2023;2000;34,9;;
26/09/2023;2100;33,1;;
26/09/2023;2200;31,4;;
26/09/2023;2300;27,4;;
27/09/2023;0;27,7;;
27/09/2023;100;27,3;;
27/09/2023;200;26,7;;
27/09/2023;300;26,7;;
27/09/2023;400;26,7;;
27/09/2023;500;26;;
27/09/2023;600;25,7;;
27/09/2023;700;25,4;;
27/09/2023;800;25,7;;
27/09/2023;900;25,4;;
27/09/2023;1000;26;;
27/09/2023;1100;27,5;;
27/09/2023;1200;29,3;;
27/09/2023;1300;29,9;;
27/09/2023;1400;32;;
27/09/2023;1500;34,3;;
27/09/2023;1600;34,8;;
27/09/2023;1700;36,3;;
27/09/2023;1800;35,8;;
27/09/2023;1900;35,2;;
27/09/2023;2000;34;;
27/09/2023;2100;31,8;;
27/09/2023;2200;30,7;;
27/09/2023;2300;30,2;;
28/09/2023;0;29,5;;
28/09/2023;100;29,7;;
28/09/2023;200;null;;
28/09/2023;300;26,8;;
28/09/2023;400;26,8;;
28/09/2023;500;25,8;;
28/09/2023;600;25,8;;
28/09/2023;700;24,9;;
28/09/2023;800;25;;
28/09/2023;900;25,2;;
28/09/2023;1000;26,8;;
28/09/2023;1100;28,5;;
28/09/2023;1200;30,6;;
28/09/2023;1300;32,3;;
28/09/2023;1400;33,1;;
28/09/2023;1500;32,3;;
28/09/2023;1600;24,6;;
28/09/2023;1700;25,3;;
28/09/2023;1800;25,7;;
28/09/2023;1900;26,3;;
28/09/2023;2000;26,3;;
28/09/2023;2100;26,1;;
28/09/2023;2200;26,2;;
28/09/2023;2300;25,5;;
29/09/2023;0;25;;
29/09/2023;100;null;;
29/09/2023;200;24,1;;
29/09/2023;300;23,6;;
29/09/2023;400;23,1;;
29/09/2023;500;23,5;;
29/09/2023;600;22,7;;
29/09/2023;700;23,4;;
29/09/2023;800;22,9;;
29/09/2023;900;22,9;;
29/09/2023;1000;25,1;;
29/09/2023;1100;27,4;;
29/09/2023;1200;29,3;;
29/09/2023;1300;30,8;;
29/09/2023;1400;31,5;;
29/09/2023;1500;33,5;;
29/09/2023;1600;30,6;;
29/09/2023;1700;33,5;;
29/09/2023;1800;28,5;;
29/09/2023;1900;29,2;;
29/09/2023;2000;30,8;;
29/09/2023;2100;29,5;;
29/09/2023;2200;28,4;;
29/09/2023;2300;27,3;;
30/09/2023;0;26,1;;
30/09/2023;100;25,5;;
30/09/2023;200;25,2;;
30/09/2023;300;25,1;;
30/09/2023;400;24,8;;
30/09/2023;500;24,7;;
30/09/2023;600;24,3;;
30/09/2023;700;24,2;;
30/09/2023;800;24;;
30/09/2023;900;23,5;;
30/09/2023;1000;25,6;;
30/09/2023;1100;28,5;;
30/09/2023;1200;31,2;;
30/09/2023;1300;33,3;;
30/09/2023;1400;34,9;;
30/09/2023;1500;36,2;;
30/09/2023;1600;37,5;;
30/09/2023;1700;36,8;;
30/09/2023;1800;36,5;;
30/09/2023;1900;37,2;;
30/09/2023;2000;37,2;;
30/09/2023;2100;35,1;;
30/09/2023;2200;32,1;;
30/09/2023;2300;30,5;;
01/10/2023;0;null;;
01/10/2023;100;28;;
01/10/2023;200;null;;
01/10/2023;300;26,7;;
01/10/2023;400;25,4;;
01/10/2023;500;25,9;;
01/10/2023;600;25,4;;
01/10/2023;700;24,5;;
01/10/2023;800;24,1;;
01/10/2023;900;24,6;;
01/10/2023;1000;25,1;;
01/10/2023;1100;29,3;;
01/10/2023;1200;32,9;;
01/10/2023;1300;33,8;;
01/10/2023;1400;34,8;;
01/10/2023;1500;35,7;;
01/10/2023;1600;37,4;;
01/10/2023;1700;37,3;;
01/10/2023;1800;37,7;;
01/10/2023;1900;37,9;;
01/10/2023;2000;37,2;;
01/10/2023;2100;35,2;;
01/10/2023;2200;31,8;;
01/10/2023;2300;31,6;;
02/10/2023;0;30,4;;
02/10/2023;100;31;;
02/10/2023;200;29,9;;
02/10/2023;300;null;;
02/10/2023;400;null;;
02/10/2023;500;25,5;;
02/10/2023;600;25,9;;
02/10/2023;700;23,8;;
02/10/2023;800;23,7;;
02/10/2023;900;24,3;;
02/10/2023;1000;27,9;;
02/10/2023;1100;30;;
02/10/2023;1200;32,8;;
02/10/2023;1300;34;;
02/10/2023;1400;35,3;;
02/10/2023;1500;36,8;;
02/10/2023;1600;36,5;;
02/10/2023;1700;36,9;;
02/10/2023;1800;36,5;;
02/10/2023;1900;37,6;;
02/10/2023;2000;36,8;;
02/10/2023;2100;34,7;;
02/10/2023;2200;32,5;;
02/10/2023;2300;null;;
03/10/2023;0;null;;
03/10/2023;100;29;;
03/10/2023;200;null;;
03/10/2023;300;28,6;;
03/10/2023;400;27,7;;
03/10/2023;500;25,7;;
03/10/2023;600;25,6;;
03/10/2023;700;25,6;;
03/10/2023;800;24,7;;
03/10/2023;900;25,4;;
03/10/2023;1000;25,9;;
03/10/2023;1100;30,1;;
03/10/2023;1200;33,1;;
03/10/2023;1300;33,5;;
03/10/2023;1400;33,8;;
03/10/2023;1500;33,3;;
03/10/2023;1600;32,9;;
03/10/2023;1700;29,5;;
03/10/2023;1800;28,5;;
03/10/2023;1900;28,2;;
03/10/2023;2000;28,6;;
03/10/2023;2100;28;;
03/10/2023;2200;27,8;;
03/10/2023;2300;27,4;;
04/10/2023;0;26,3;;
04/10/2023;100;26,4;;
04/10/2023;200;25,3;;
04/10/2023;300;25,5;;
04/10/2023;400;24,6;;
04/10/2023;500;23,9;;
04/10/2023;600;23,7;;
04/10/2023;700;23,8;;
04/10/2023;800;23,6;;
04/10/2023;900;23,4;;
04/10/2023;1000;26,3;;
04/10/2023;1100;28,5;;
04/10/2023;1200;31;;
04/10/2023;1300;33,2;;
04/10/2023;1400;33,4;;
04/10/2023;1500;36,3;;
04/10/2023;1600;34,8;;
04/10/2023;1700;34,2;;
04/10/2023;1800;36,8;;
04/10/2023;1900;31,9;;
04/10/2023;2000;30;;
04/10/2023;2100;28,6;;
04/10/2023;2200;27,9;;
04/10/2023;2300;27,1;;
05/10/2023;0;null;;
05/10/2023;100;26,5;;
05/10/2023;200;25,5;;
05/10/2023;300;27,1;;
05/10/2023;400;25,9;;
05/10/2023;500;25;;
05/10/2023;600;25,2;;
05/10/2023;700;25,6;;
05/10/2023;800;25,9;;
05/10/2023;900;24,8;;
05/10/2023;1000;26,3;;
05/10/2023;1100;29;;
05/10/2023;1200;31,7;;
05/10/2023;1300;33;;
05/10/2023;1400;33,5;;
05/10/2023;1500;35,3;;
05/10/2023;1600;31,6;;
05/10/2023;1700;28,8;;
05/10/2023;1800;31,2;;
05/10/2023;1900;29,7;;
05/10/2023;2000;30,4;;
05/10/2023;2100;28,8;;
05/10/2023;2200;27,9;;
05/10/2023;2300;null;;
06/10/2023;0;null;;
06/10/2023;100;25,6;;
06/10/2023;200;25,5;;
06/10/2023;300;25,3;;
06/10/2023;400;25,5;;
06/10/2023;500;24,6;;
06/10/2023;600;26;;
06/10/2023;700;24,8;;
06/10/2023;800;24,6;;
06/10/2023;900;25,3;;
06/10/2023;1000;26,2;;
06/10/2023;1100;27;;
06/10/2023;1200;25,9;;
06/10/2023;1300;26,2;;
06/10/2023;1400;28,7;;
06/10/2023;1500;30,2;;
06/10/2023;1600;31,2;;
06/10/2023;1700;30,4;;
06/10/2023;1800;30,5;;
06/10/2023;1900;31,3;;
06/10/2023;2000;30,8;;
06/10/2023;2100;30;;
06/10/2023;2200;29,1;;
06/10/2023;2300;28,3;;
07/10/2023;0;27,8;;
07/10/2023;100;27,3;;
07/10/2023;200;null;;
07/10/2023;300;25,1;;
07/10/2023;400;25,1;;
07/10/2023;500;25,1;;
07/10/2023;600;24,5;;
07/10/2023;700;24,8;;
07/10/2023;800;25,2;;
07/10/2023;900;24,1;;
07/10/2023;1000;24,8;;
07/10/2023;1100;27,1;;
07/10/2023;1200;26,4;;
07/10/2023;1300;26,3;;
07/10/2023;1400;26,7;;
07/10/2023;1500;28,1;;
07/10/2023;1600;28,3;;
07/10/2023;1700;28;;
07/10/2023;1800;27,8;;
07/10/2023;1900;27,6;;
07/10/2023;2000;27,1;;
07/10/2023;2100;26,5;;
07/10/2023;2200;26;;
07/10/2023;2300;24,7;;
08/10/2023;0;24,3;;
08/10/2023;100;23,6;;
08/10/2023;200;23,6;;
08/10/2023;300;23,3;;
08/10/2023;400;22,9;;
08/10/2023;500;22,8;;
08/10/2023;600;22,6;;
08/10/2023;700;22,4;;
08/10/2023;800;21,8;;
08/10/2023;900;22;;
08/10/2023;1000;23;;
08/10/2023;1100;26,3;;
08/10/2023;1200;29,1;;
08/10/2023;1300;29,9;;
08/10/2023;1400;32,5;;
08/10/2023;1500;34,8;;
08/10/2023;1600;36,2;;
08/10/2023;1700;35,7;;
08/10/2023;1800;36,1;;
08/10/2023;1900;28,4;;
08/10/2023;2000;27,8;;
08/10/2023;2100;25,8;;
08/10/2023;2200;25,2;;
08/10/2023;2300;25,5;;
09/10/2023;0;25,2;;
09/10/2023;100;25,1;;
09/10/2023;200;24,7;;
09/10/2023;300;24,2;;
09/10/2023;400;24,3;;
09/10/2023;500;23,9;;
09/10/2023;600;23,7;;
09/10/2023;700;23,2;;
09/10/2023;800;22,7;;
09/10/2023;900;22,7;;
09/10/2023;1000;25,2;;
09/10/2023;1100;29,6;;
09/10/2023;1200;31;;
09/10/2023;1300;33,5;;
09/10/2023;1400;35;;
09/10/2023;1500;35,4;;
09/10/2023;1600;36,3;;
09/10/2023;1700;37;;
09/10/2023;1800;37,1;;
09/10/2023;1900;36,2;;
09/10/2023;2000;36,1;;
09/10/2023;2100;34,1;;
09/10/2023;2200;31,8;;
09/10/2023;2300;null;;
10/10/2023;0;29;;
10/10/2023;100;28,2;;
10/10/2023;200;27,5;;
10/10/2023;300;28,1;;
10/10/2023;400;23,1;;
10/10/2023;500;22,9;;
10/10/2023;600;22,8;;
10/10/2023;700;23,2;;
10/10/2023;800;23,4;;
10/10/2023;900;22,7;;
10/10/2023;1000;25,1;;
10/10/2023;1100;27,8;;
10/10/2023;1200;30,4;;
10/10/2023;1300;31,6;;
10/10/2023;1400;33,2;;
10/10/2023;1500;33,5;;
10/10/2023;1600;32,6;;
10/10/2023;1700;35,3;;
10/10/2023;1800;36,4;;
10/10/2023;1900;33,5;;
10/10/2023;2000;33,2;;
10/10/2023;2100;26,6;;
10/10/2023;2200;25,4;;
10/10/2023;2300;null;;
11/10/2023;0;null;;
11/10/2023;100;22,8;;
11/10/2023;200;23;;
11/10/2023;300;null;;
11/10/2023;400;22,1;;
11/10/2023;500;22,8;;
11/10/2023;600;22,1;;
11/10/2023;700;22,5;;
11/10/2023;800;22,8;;
11/10/2023;900;23,8;;
11/10/2023;1000;24,5;;
11/10/2023;1100;28,2;;
11/10/2023;1200;28,7;;
11/10/2023;1300;29,7;;
11/10/2023;1400;30,8;;
11/10/2023;1500;32;;
11/10/2023;1600;32,2;;
11/10/2023;1700;33;;
11/10/2023;1800;33,8;;
11/10/2023;1900;34,1;;
11/10/2023;2000;33,7;;
11/10/2023;2100;32,7;;
11/10/2023;2200;30,3;;
11/10/2023;2300;29,1;;
12/10/2023;0;27,8;;
12/10/2023;100;null;;
12/10/2023;200;null;;
12/10/2023;300;null;;
12/10/2023;400;26,6;;
12/10/2023;500;25,7;;
12/10/2023;600;25,1;;
12/10/2023;700;25,3;;
12/10/2023;800;25;;
12/10/2023;900;25,3;;
12/10/2023;1000;25,8;;
12/10/2023;1100;26;;
12/10/2023;1200;29,1;;
12/10/2023;1300;30,9;;
12/10/2023;1400;32,1;;
12/10/2023;1500;33;;
12/10/2023;1600;34,4;;
12/10/2023;1700;34,7;;
12/10/2023;1800;35,5;;
12/10/2023;1900;25,3;;
12/10/2023;2000;26,4;;
12/10/2023;2100;26,3;;
12/10/2023;2200;26,9;;
12/10/2023;2300;null;;
13/10/2023;0;null;;
13/10/2023;100;26,1;;
13/10/2023;200;25,8;;
13/10/2023;300;25,1;;
13/10/2023;400;24,7;;
13/10/2023;500;25,7;;
13/10/2023;600;25,2;;
13/10/2023;700;24,5;;
13/10/2023;800;24,5;;
13/10/2023;900;24;;
13/10/2023;1000;27,6;;
13/10/2023;1100;29,2;;
13/10/2023;1200;30,9;;
13/10/2023;1300;31,9;;
13/10/2023;1400;33;;
13/10/2023;1500;34,2;;
13/10/2023;1600;36,1;;
13/10/2023;1700;35,9;;
13/10/2023;1800;36,5;;
13/10/2023;1900;35,5;;
13/10/2023;2000;34,6;;
13/10/2023;2100;32,5;;
13/10/2023;2200;30,8;;
13/10/2023;2300;null;;
14/10/2023;0;null;;
14/10/2023;100;27,1;;
14/10/2023;200;26,4;;
14/10/2023;300;26,1;;
14/10/2023;400;26;;
14/10/2023;500;25,4;;
14/10/2023;600;27,5;;
14/10/2023;700;25,8;;
14/10/2023;800;24,8;;
14/10/2023;900;25;;
14/10/2023;1000;27,6;;
14/10/2023;1100;28;;
14/10/2023;1200;29,2;;
14/10/2023;1300;30,3;;
14/10/2023;1400;31,9;;
14/10/2023;1500;32,5;;
14/10/2023;1600;34,4;;
14/10/2023;1700;34,3;;
14/10/2023;1800;34,6;;
14/10/2023;1900;33,6;;
14/10/2023;2000;32;;
14/10/2023;2100;30,6;;
14/10/2023;2200;29;;
14/10/2023;2300;null;;
15/10/2023;0;null;;
15/10/2023;100;27,7;;
15/10/2023;200;26,7;;
15/10/2023;300;25,8;;
15/10/2023;400;25,5;;
15/10/2023;500;25,3;;
15/10/2023;600;25,2;;
15/10/2023;700;25,1;;
15/10/2023;800;25,9;;
15/10/2023;900;25,2;;
15/10/2023;1000;26,7;;
15/10/2023;1100;26;;
15/10/2023;1200;25,6;;
15/10/2023;1300;26,5;;
15/10/2023;1400;27,4;;
15/10/2023;1500;27,7;;
15/10/2023;1600;27,9;;
15/10/2023;1700;28,8;;
15/10/2023;1800;29,1;;
15/10/2023;1900;30;;
15/10/2023;2000;29,6;;
15/10/2023;2100;28,7;;
15/10/2023;2200;27,8;;
15/10/2023;2300;27;;
16/10/2023;0;null;;
16/10/2023;100;25,4;;
16/10/2023;200;25,1;;
16/10/2023;300;null;;
16/10/2023;400;24;;
16/10/2023;500;23,7;;
16/10/2023;600;23,7;;
16/10/2023;700;23,2;;
16/10/2023;800;22,7;;
16/10/2023;900;22,9;;
16/10/2023;1000;25,4;;
16/10/2023;1100;27,5;;
16/10/2023;1200;29,9;;
16/10/2023;1300;31,7;;
16/10/2023;1400;31,9;;
16/10/2023;1500;34,8;;
16/10/2023;1600;34,4;;
16/10/2023;1700;36,3;;
16/10/2023;1800;35,6;;
16/10/2023;1900;36,3;;
16/10/2023;2000;36,1;;
16/10/2023;2100;34,4;;
16/10/2023;2200;30,7;;
16/10/2023;2300;null;;
17/10/2023;0;null;;
17/10/2023;100;27,1;;
17/10/2023;200;null;;
17/10/2023;300;26,6;;
17/10/2023;400;25,3;;
17/10/2023;500;24,9;;
17/10/2023;600;24,3;;
17/10/2023;700;24,2;;
17/10/2023;800;24,6;;
17/10/2023;900;25;;
17/10/2023;1000;28,2;;
17/10/2023;1100;30,6;;
17/10/2023;1200;32,7;;
17/10/2023;1300;33,7;;
17/10/2023;1400;34,4;;
17/10/2023;1500;35,3;;
17/10/2023;1600;35,3;;
17/10/2023;1700;36,6;;
17/10/2023;1800;35,9;;
17/10/2023;1900;37;;
17/10/2023;2000;36,2;;
17/10/2023;2100;34,5;;
17/10/2023;2200;30,3;;
17/10/2023;2300;null;;
18/10/2023;0;null;;
18/10/2023;100;26,1;;
18/10/2023;200;26,5;;
18/10/2023;300;null;;
18/10/2023;400;24;;
18/10/2023;500;23,9;;
18/10/2023;600;23,5;;
18/10/2023;700;22,4;;
18/10/2023;800;23,1;;
18/10/2023;900;22,2;;
18/10/2023;1000;26,5;;
18/10/2023;1100;29,6;;
18/10/2023;1200;33;;
18/10/2023;1300;34,5;;
18/10/2023;1400;35,2;;
18/10/2023;1500;36,3;;
18/10/2023;1600;36,8;;
18/10/2023;1700;37,1;;
18/10/2023;1800;37,7;;
18/10/2023;1900;37,4;;
18/10/2023;2000;36,9;;
18/10/2023;2100;34,8;;
18/10/2023;2200;30,8;;
18/10/2023;2300;28,3;;
19/10/2023;0;28,2;;
19/10/2023;100;26,1;;
19/10/2023;200;25,1;;
19/10/2023;300;24,8;;
19/10/2023;400;24,1;;
19/10/2023;500;22,5;;
19/10/2023;600;24,1;;
19/10/2023;700;23,1;;
19/10/2023;800;21,9;;
19/10/2023;900;22,6;;
19/10/2023;1000;27,6;;
19/10/2023;1100;30,7;;
19/10/2023;1200;33;;
19/10/2023;1300;35;;
19/10/2023;1400;35;;
19/10/2023;1500;36,6;;
19/10/2023;1600;36,7;;
19/10/2023;1700;37,5;;
19/10/2023;1800;37,5;;
19/10/2023;1900;36,7;;
19/10/2023;2000;35,9;;
19/10/2023;2100;33,7;;
19/10/2023;2200;30,8;;
19/10/2023;2300;29,2;;
20/10/2023;0;27,6;;
20/10/2023;100;26,8;;
20/10/2023;200;26,6;;
20/10/2023;300;25,6;;
20/10/2023;400;25,3;;
20/10/2023;500;24,5;;
20/10/2023;600;24,8;;
20/10/2023;700;24,1;;
20/10/2023;800;25,2;;
20/10/2023;900;24,9;;
20/10/2023;1000;28,3;;
20/10/2023;1100;32;;
20/10/2023;1200;33;;
20/10/2023;1300;34,9;;
20/10/2023;1400;36,3;;
20/10/2023;1500;37,1;;
20/10/2023;1600;37,5;;
20/10/2023;1700;37,7;;
20/10/2023;1800;37,5;;
20/10/2023;1900;36,7;;
20/10/2023;2000;36,5;;
20/10/2023;2100;34,7;;
20/10/2023;2200;31,9;;
20/10/2023;2300;null;;
21/10/2023;0;30,1;;
21/10/2023;100;28,1;;
21/10/2023;200;27,8;;
21/10/2023;300;27,5;;
21/10/2023;400;26;;
21/10/2023;500;25,7;;
21/10/2023;600;25,8;;
21/10/2023;700;25,6;;
21/10/2023;800;24,6;;
21/10/2023;900;23,7;;
21/10/2023;1000;27,3;;
21/10/2023;1100;30,3;;
21/10/2023;1200;33,4;;
21/10/2023;1300;35,2;;
21/10/2023;1400;36,5;;
21/10/2023;1500;37,4;;
21/10/2023;1600;38,1;;
21/10/2023;1700;38,4;;
21/10/2023;1800;38,2;;
21/10/2023;1900;38,7;;
21/10/2023;2000;37,7;;
21/10/2023;2100;35,4;;
21/10/2023;2200;32,4;;
21/10/2023;2300;30,5;;
22/10/2023;0;30,1;;
22/10/2023;100;28,3;;
22/10/2023;200;null;;
22/10/2023;300;28,4;;
22/10/2023;400;26,2;;
22/10/2023;500;27,1;;
22/10/2023;600;26,9;;
22/10/2023;700;26;;
22/10/2023;800;27,6;;
22/10/2023;900;28,7;;
22/10/2023;1000;30,6;;
22/10/2023;1100;31,3;;
22/10/2023;1200;31,9;;
22/10/2023;1300;34,8;;
22/10/2023;1400;36;;
22/10/2023;1500;36,9;;
22/10/2023;1600;36,5;;
22/10/2023;1700;37,6;;
22/10/2023;1800;37,1;;
22/10/2023;1900;37,3;;
22/10/2023;2000;36,3;;
22/10/2023;2100;34,8;;
22/10/2023;2200;33,3;;
22/10/2023;2300;30,5;;
23/10/2023;0;29,1;;
23/10/2023;100;28,2;;
23/10/2023;200;27,6;;
23/10/2023;300;null;;
23/10/2023;400;26,3;;
23/10/2023;500;26,7;;
23/10/2023;600;26,7;;
23/10/2023;700;27,2;;
23/10/2023;800;27,1;;
23/10/2023;900;27,2;;
23/10/2023;1000;28,6;;
23/10/2023;1100;30,5;;
23/10/2023;1200;30,6;;
23/10/2023;1300;30,5;;
23/10/2023;1400;26,8;;
23/10/2023;1500;25;;
23/10/2023;1600;27,9;;
23/10/2023;1700;30,6;;
23/10/2023;1800;31,2;;
23/10/2023;1900;29,7;;
23/10/2023;2000;29,8;;
23/10/2023;2100;27,6;;
23/10/2023;2200;26,7;;
23/10/2023;2300;25,4;;
24/10/2023;0;null;;
24/10/2023;100;null;;
24/10/2023;200;24,1;;
24/10/2023;300;24,2;;
24/10/2023;400;23,5;;
24/10/2023;500;23,3;;
24/10/2023;600;24;;
24/10/2023;700;24,1;;
24/10/2023;800;23;;
24/10/2023;900;23,2;;
24/10/2023;1000;25;;
24/10/2023;1100;26,8;;
24/10/2023;1200;27,8;;
24/10/2023;1300;29,7;;
24/10/2023;1400;30,5;;
24/10/2023;1500;32,5;;
24/10/2023;1600;33,3;;
24/10/2023;1700;34,5;;
24/10/2023;1800;35;;
24/10/2023;1900;33,8;;
24/10/2023;2000;27,8;;
24/10/2023;2100;27,2;;
24/10/2023;2200;25,4;;
24/10/2023;2300;25,9;;
25/10/2023;0;26,4;;
25/10/2023;100;24,7;;
25/10/2023;200;null;;
25/10/2023;300;null;;
25/10/2023;400;24,3;;
25/10/2023;500;24,7;;
25/10/2023;600;24,4;;
25/10/2023;700;24,1;;
25/10/2023;800;23,7;;
25/10/2023;900;23,6;;
25/10/2023;1000;25,8;;
25/10/2023;1100;27,5;;
25/10/2023;1200;29,2;;
25/10/2023;1300;31,2;;
25/10/2023;1400;32,7;;
25/10/2023;1500;33,9;;
25/10/2023;1600;35;;
25/10/2023;1700;35,5;;
25/10/2023;1800;34,5;;
25/10/2023;1900;35,2;;
25/10/2023;2000;33,6;;
25/10/2023;2100;32,1;;
25/10/2023;2200;29,8;;
25/10/2023;2300;null;;
26/10/2023;0;null;;
26/10/2023;100;null;;
26/10/2023;200;27,6;;
26/10/2023;300;27,6;;
26/10/2023;400;27;;
26/10/2023;500;26,7;;
26/10/2023;600;26,7;;
26/10/2023;700;25,7;;
26/10/2023;800;25,3;;
26/10/2023;900;24,8;;
26/10/2023;1000;27;;
26/10/2023;1100;29,9;;
26/10/2023;1200;31,8;;
26/10/2023;1300;33,2;;
26/10/2023;1400;34,9;;
26/10/2023;1500;35,8;;
26/10/2023;1600;35,4;;
26/10/2023;1700;36;;
26/10/2023;1800;37,2;;
26/10/2023;1900;35,5;;
26/10/2023;2000;32,1;;
26/10/2023;2100;25,2;;
26/10/2023;2200;24,6;;
26/10/2023;2300;24,6;;
27/10/2023;0;25,3;;
27/10/2023;100;25,4;;
27/10/2023;200;25,1;;
27/10/2023;300;25,6;;
27/10/2023;400;25,1;;
27/10/2023;500;24,5;;
27/10/2023;600;25,2;;
27/10/2023;700;24,7;;
27/10/2023;800;24,2;;
27/10/2023;900;24,2;;
27/10/2023;1000;25,7;;
27/10/2023;1100;27,9;;
27/10/2023;1200;29,5;;
27/10/2023;1300;31,6;;
27/10/2023;1400;32,9;;
27/10/2023;1500;33,8;;
27/10/2023;1600;34,4;;
27/10/2023;1700;32,9;;
27/10/2023;1800;32,8;;
27/10/2023;1900;32,5;;
27/10/2023;2000;30,9;;
27/10/2023;2100;28,2;;
27/10/2023;2200;27,1;;
27/10/2023;2300;26,6;;
28/10/2023;0;null;;
28/10/2023;100;25,1;;
28/10/2023;200;25,3;;
28/10/2023;300;null;;
28/10/2023;400;24,6;;
28/10/2023;500;25,4;;
28/10/2023;600;25;;
28/10/2023;700;24,4;;
28/10/2023;800;24,8;;
28/10/2023;900;23,8;;
28/10/2023;1000;25,5;;
28/10/2023;1100;28,2;;
28/10/2023;1200;30;;
28/10/2023;1300;32,5;;
28/10/2023;1400;33,4;;
28/10/2023;1500;34,4;;
28/10/2023;1600;34,6;;
28/10/2023;1700;35,2;;
28/10/2023;1800;36,1;;
28/10/2023;1900;36,1;;
28/10/2023;2000;33,8;;
28/10/2023;2100;30,8;;
28/10/2023;2200;28,7;;
28/10/2023;2300;26,9;;
29/10/2023;0;26,1;;
29/10/2023;100;25,5;;
29/10/2023;200;null;;
29/10/2023;300;25,5;;
29/10/2023;400;24,6;;
29/10/2023;500;25,2;;
29/10/2023;600;24,6;;
29/10/2023;700;24,9;;
29/10/2023;800;24,7;;
29/10/2023;900;25,6;;
29/10/2023;1000;26,5;;
29/10/2023;1100;28,5;;
29/10/2023;1200;29,5;;
29/10/2023;1300;33,6;;
29/10/2023;1400;34,3;;
29/10/2023;1500;35,9;;
29/10/2023;1600;35,6;;
29/10/2023;1700;35,8;;
29/10/2023;1800;36,9;;
29/10/2023;1900;36,8;;
29/10/2023;2000;27,2;;
29/10/2023;2100;26,8;;
29/10/2023;2200;26,8;;
29/10/2023;2300;26,8;;
30/10/2023;0;null;;
30/10/2023;100;27,5;;
30/10/2023;200;27;;
30/10/2023;300;27,3;;
30/10/2023;400;25,9;;
30/10/2023;500;25,2;;
30/10/2023;600;25,4;;
30/10/2023;700;25,1;;
30/10/2023;800;26,1;;
30/10/2023;900;24,8;;
30/10/2023;1000;26,8;;
30/10/2023;1100;29,4;;
30/10/2023;1200;30,4;;
30/10/2023;1300;31,7;;
30/10/2023;1400;33,2;;
30/10/2023;1500;34,2;;
30/10/2023;1600;34,6;;
30/10/2023;1700;35,4;;
30/10/2023;1800;36,6;;
30/10/2023;1900;35,7;;
30/10/2023;2000;35,7;;
30/10/2023;2100;34,3;;
30/10/2023;2200;31,9;;
30/10/2023;2300;null;;
31/10/2023;0;29,9;;
31/10/2023;100;null;;
31/10/2023;200;null;;
31/10/2023;300;26,4;;
31/10/2023;400;27;;
31/10/2023;500;26,2;;
31/10/2023;600;26,6;;
31/10/2023;700;26;;
31/10/2023;800;26,6;;
31/10/2023;900;26,6;;
31/10/2023;1000;28,5;;
31/10/2023;1100;29,9;;
31/10/2023;1200;30,5;;
31/10/2023;1300;31,6;;
31/10/2023;1400;33;;
31/10/2023;1500;33,9;;
31/10/2023;1600;33,3;;
31/10/2023;1700;29,7;;
31/10/2023;1800;27,9;;
31/10/2023;1900;28,6;;
31/10/2023;2000;27,9;;
31/10/2023;2100;27,7;;
31/10/2023;2200;27,1;;
31/10/2023;2300;26,5;;
01/11/2023;0;null;;
01/11/2023;100;25,9;;
01/11/2023;200;null;;
01/11/2023;300;26,3;;
01/11/2023;400;24,8;;
01/11/2023;500;23,9;;
01/11/2023;600;23,8;;
01/11/2023;700;22,7;;
01/11/2023;800;23,2;;
01/11/2023;900;22,8;;
01/11/2023;1000;25,2;;
01/11/2023;1100;27,5;;
01/11/2023;1200;30,3;;
01/11/2023;1300;32,5;;
01/11/2023;1400;33,4;;
01/11/2023;1500;34,8;;
01/11/2023;1600;36,7;;
01/11/2023;1700;37,3;;
01/11/2023;1800;37,3;;
01/11/2023;1900;37,2;;
01/11/2023;2000;36,4;;
01/11/2023;2100;35;;
01/11/2023;2200;31,7;;
01/11/2023;2300;30,9;;
02/11/2023;0;29,9;;
02/11/2023;100;28,9;;
02/11/2023;200;28,2;;
02/11/2023;300;27,3;;
02/11/2023;400;27,3;;
02/11/2023;500;27,2;;
02/11/2023;600;25,9;;
02/11/2023;700;26,2;;
02/11/2023;800;26,3;;
02/11/2023;900;26;;
02/11/2023;1000;26,8;;
02/11/2023;1100;26,9;;
02/11/2023;1200;26,1;;
02/11/2023;1300;23,3;;
02/11/2023;1400;23;;
02/11/2023;1500;23,5;;
02/11/2023;1600;23,4;;
02/11/2023;1700;24,5;;
02/11/2023;1800;24,7;;
02/11/2023;1900;25,4;;
02/11/2023;2000;26,6;;
02/11/2023;2100;25,1;;
02/11/2023;2200;25;;
02/11/2023;2300;null;;
03/11/2023;0;24,4;;
03/11/2023;100;24,1;;
03/11/2023;200;23,6;;
03/11/2023;300;22,6;;
03/11/2023;400;22,5;;
03/11/2023;500;21,6;;
03/11/2023;600;21,4;;
03/11/2023;700;21,3;;
